volgnr,lat,lon,label
3329,52.361828,4.867097,3840
3330,52.360625,4.879809,720
3331,52.391735,4.924774,2258
3332,52.361832,4.865996,720
3333,52.361821,4.873703,2258
3334,52.360807,4.86981,1440
3335,52.320477,4.944626,2880
3336,52.343817,4.792555,2258
3339,52.361892,4.977421,2258
3340,52.343946,4.80598,2258
3341,52.304039,4.967031,2258
3342,52.301095,4.997025,2258
3343,52.323402,4.860154,2258
3344,52.34283,4.949774,2258
3346,52.381891,4.793029,2258
3347,52.344029,4.802619,2258
3348,52.352262,4.997266,2258
3349,52.376597,4.794686,2258
3350,52.41549,4.906991,2258
3351,52.298967,4.968779,2258
3352,52.327601,4.981404,2258
3353,52.352961,4.779002,2258
3354,52.331051,4.864259,3360
3355,52.317725,4.966418,2640
3356,52.327073,4.979693,2258
3358,52.304191,4.964215,2258
3359,52.297757,4.99616,2258
3360,52.293509,4.968083,2258
3361,52.353163,4.856645,720
3362,52.382926,4.806043,2258
3363,52.342927,4.79082,2258
3364,52.350513,4.799715,2258
3366,52.376261,4.795924,2258
3367,52.350885,4.773952,2258
3369,52.368382,4.831914,2258
3370,52.344594,4.953029,2258
3371,52.299382,4.969274,2258
3372,52.39213,4.924696,2258
3374,52.415864,4.906164,2258
3375,52.351317,4.886961,2160
3376,52.378446,4.85696,720
3377,52.343179,4.925661,2258
3378,52.343199,4.923885,2258
3380,52.354632,4.910541,3360
3381,52.355101,4.852028,2258
3382,52.341763,4.924472,2258
3383,52.353223,4.911055,2258
3384,52.357401,4.904111,1440
3385,52.357371,4.888111,1680
3386,52.358983,4.924308,720
3387,52.350432,5.001098,2258
3388,52.422516,5.002352,2258
3390,52.359185,4.877139,2258
3391,52.383835,4.870452,2160
3394,52.354335,4.882186,2880
3395,52.356379,4.938969,2258
3397,52.354455,4.911115,2258
3398,52.391291,4.928363,7200
3399,52.416185,4.896607,2258
3400,52.355709,4.917002,1440
3401,52.341387,4.799088,2258
3402,52.383846,4.963691,2258
3403,52.399541,4.921269,2258
3404,52.354293,4.924665,1680
3407,52.352162,4.895464,720
3408,52.41493,4.899531,2258
3409,52.415768,4.906856,2258
3410,52.406055,4.914103,2258
3411,52.352374,4.923481,2258
3412,52.392035,4.937229,2258
3413,52.359297,4.924319,2258
3414,52.39168,4.931503,2258
3415,52.354955,4.899411,3360
3416,52.35572,4.933677,2258
3417,52.315543,4.987674,2258
3418,52.354481,4.868108,2258
3420,52.351214,4.935073,2258
3421,52.354882,4.894759,1440
3422,52.366837,4.86557,1920
3423,52.415605,4.906387,2258
3424,52.386727,4.947932,720
3428,52.352104,4.892338,720
3430,52.408172,4.901853,2258
3431,52.341935,4.924764,2258
3432,52.353535,4.92868,2160
3433,52.354593,4.852958,3360
3434,52.342966,4.924152,2258
3435,52.363949,4.875191,1440
3436,52.348813,4.937182,2258
3437,52.343201,4.924531,2258
3438,52.361159,4.862084,2400
3439,52.353879,4.929249,3120
3440,52.40827,4.901867,2258
3441,52.360898,4.859885,720
3443,52.360222,4.882295,3840
3444,52.354554,4.864423,720
3445,52.369791,4.858957,3360
3446,52.353479,4.896697,2880
3448,52.405938,4.913972,2258
3450,52.353696,4.99602,2258
3451,52.415834,4.89445,2880
3452,52.342505,4.923349,2258
3453,52.351435,4.936465,4800
3454,52.419573,4.894408,2258
3455,52.357422,4.922856,720
3456,52.354651,4.872142,2258
3457,52.365012,4.877909,2880
3459,52.342107,4.925041,2258
3460,52.355514,4.89757,2880
3461,52.35357,4.89266,1440
3462,52.38409,4.871066,720
3463,52.353942,4.933945,4320
3465,52.361961,4.87699,960
3466,52.361545,4.868201,720
3467,52.41604,4.894315,2258
3468,52.391262,4.927981,2258
3469,52.35927,4.924231,2258
3470,52.39266,4.924559,2258
3473,52.361526,4.865853,1440
3474,52.356948,4.98758,2258
3477,52.355913,4.934703,1440
3478,52.377912,4.876557,960
3479,52.351182,4.935998,2258
3480,52.355537,4.898773,4320
3481,52.353004,4.935407,720
3483,52.351786,4.934172,2880
3484,52.353674,4.927342,1440
3485,52.355186,4.873105,4320
3486,52.354597,4.933586,2258
3487,52.392768,4.924528,2258
3488,52.362582,4.866824,720
3490,52.32933,4.857164,2258
3491,52.342057,4.923779,2258
3492,52.354104,4.93158,2258
3493,52.354372,4.931342,2258
3494,52.350828,4.890401,2160
3495,52.410249,4.906622,2258
3496,52.416371,4.898265,4560
3497,52.343256,4.924633,1920
3498,52.382786,4.961307,2258
3500,52.353968,4.880487,4320
3501,52.373789,4.858572,4320
3502,52.355723,4.872717,2880
3506,52.343709,4.911935,2640
3507,52.316184,4.986113,1920
3508,52.376864,4.875248,960
3510,52.353785,4.995843,2258
3513,52.355242,4.894902,2640
3514,52.357435,4.873769,2258
3517,52.362066,4.870148,720
3518,52.358533,4.888656,2258
3519,52.377687,4.876413,1200
3520,52.391388,4.93487,720
3522,52.418444,4.90618,2258
3523,52.407307,4.967273,2258
3525,52.35606,4.871524,2258
3526,52.365508,4.874248,1200
3527,52.360662,4.879926,720
3529,52.354094,4.926648,1440
3530,52.352868,4.907653,2400
3531,52.353278,4.924822,1440
3532,52.304038,5.015003,6000
3533,52.35183,4.936417,720
3534,52.355628,4.899081,3600
3535,52.391729,4.932457,2258
3536,52.354068,4.852055,1920
3537,52.35415,4.934295,4800
3538,52.354539,4.852944,3840
3540,52.341917,4.92472,2258
3541,52.361243,4.866957,720
3542,52.354304,4.852536,2258
3543,52.342552,4.923994,0
3546,52.396736,4.92337,2258
3547,52.365463,4.874102,960
3548,52.316066,4.985748,2258
3549,52.359028,4.922046,2258
3550,52.343554,4.925143,720
3551,52.353135,4.922813,2258
3552,52.350405,5.001157,2258
3553,52.40681,4.964133,2258
3554,52.383702,4.963722,2258
3555,52.396287,4.923566,2258
3558,52.391474,4.936309,2258
3559,52.410153,4.907328,2258
3560,52.356238,4.877393,2258
3561,52.358007,4.860756,1440
3562,52.341872,4.924662,2258
3563,52.315721,4.987218,2258
3564,52.351462,4.936524,1440
3567,52.389961,4.942553,2258
3568,52.353784,4.934842,3120
3569,52.360405,4.878872,1440
3570,52.391609,4.924819,2258
3571,52.371764,4.861944,2400
3572,52.360891,4.925154,1920
3573,52.351706,4.936918,2160
3574,52.354042,4.880839,3600
3575,52.359224,4.924056,2258
3576,52.355141,4.852864,2258
3578,52.342959,4.92468,1
3579,52.315715,4.985472,2258
3580,52.377669,4.876501,2640
3581,52.359097,4.923543,2880
3582,52.351864,4.924235,2258
3583,52.353162,4.927436,2258
3584,52.354764,4.909864,2400
3585,52.357311,4.874196,2258
3587,52.373035,4.858816,960
3588,52.343093,4.924356,2258
3589,52.366694,4.78432,2258
3590,52.352944,4.929082,240
3591,52.414599,4.900078,2258
3593,52.415694,4.906313,2258
3594,52.37179,4.861826,2400
3595,52.315664,4.986279,2258
3596,52.380695,4.87795,720
3597,52.400545,4.918364,2258
3598,52.355013,4.902566,720
3600,52.353794,4.879799,2880
3602,52.353876,4.933035,2258
3603,52.391244,4.927791,2258
3604,52.365646,4.876933,1440
3605,52.382866,4.961218,2258
3606,52.35555,4.872088,960
3608,52.391413,4.929655,2258
3609,52.341179,4.800646,2258
3610,52.342511,4.924875,3360
3611,52.353153,4.922857,2258
3612,52.419664,4.894804,2258
3613,52.349679,4.851403,2258
3614,52.414727,4.90722,2258
3615,52.355056,4.870244,1920
3617,52.35321,4.928125,3360
3619,52.351601,4.912232,1440
3620,52.35825,4.875022,720
3621,52.354703,4.926231,2258
3622,52.391413,4.929728,2258
3623,52.383202,4.873662,1680
3624,52.353526,4.99633,2258
3625,52.3537,4.927093,2160
3626,52.341649,4.797573,2258
3627,52.358643,4.887231,1440
3628,52.357171,4.90953,1440
3629,52.356087,4.871612,1440
3630,52.389634,4.944054,2258
3631,52.390275,4.942579,2258
3632,52.370197,4.86324,2258
3633,52.367386,4.863684,2258
3634,52.355122,4.887578,3600
3635,52.380603,4.877437,960
3636,52.408712,4.902127,2258
3637,52.358124,4.925417,1920
3638,52.342609,4.924713,3600
3640,52.386521,4.845906,2258
3641,52.35053,5.000921,2258
3642,52.391276,4.938558,2258
3643,52.343215,4.925616,2258
3644,52.352539,4.936161,4320
3645,52.361643,4.861697,1920
3646,52.356822,4.871266,2258
3647,52.415218,4.899645,2258
3648,52.365208,4.877467,720
3649,52.388782,4.885804,480
3650,52.358081,4.99309,2880
3654,52.354061,4.934428,720
3656,52.408426,4.902468,2258
3657,52.358133,4.918445,6000
3658,52.315515,4.987601,2258
3660,52.352763,4.899641,2400
3661,52.391999,4.937244,2258
3662,52.383384,4.880416,2160
3663,52.386454,4.954412,2258
3665,52.370384,4.858847,3120
3666,52.382914,4.873548,720
3667,52.391509,4.933796,2258
3668,52.39167,4.931297,2258
3670,52.357426,4.873666,2258
3671,52.391518,4.93362,2258
3674,52.412338,4.907628,3360
3675,52.357234,4.877191,2258
3676,52.417537,4.906469,2258
3677,52.353243,4.927567,2258
3678,52.355049,4.8686,2880
3679,52.352266,4.923644,2258
3681,52.416603,4.906465,2258
3682,52.356538,4.919753,1440
3684,52.353341,4.887246,960
3685,52.35463,4.899048,4320
3686,52.34255,4.923437,2258
3687,52.35128,4.996599,2258
3688,52.3544,4.852051,1440
3689,52.364425,4.984812,2258
3691,52.353995,4.910797,1920
3692,52.35444,4.852916,2880
3694,52.357417,4.873563,2258
3696,52.353807,4.929117,3600
3697,52.356102,4.872962,2880
3699,52.362121,4.870397,4080
3700,52.354782,4.909937,4800
3701,52.391423,4.934737,2258
3704,52.353933,4.854111,1440
3705,52.392076,4.924712,2258
3706,52.398628,4.922337,2258
3708,52.355552,4.876829,4800
3709,52.322777,4.856905,2258
3710,52.382877,4.873342,2160
3711,52.391731,4.933133,2258
3713,52.35457,4.93137,2258
3715,52.342729,4.925489,2258
3716,52.343075,4.924327,2258
3717,52.35827,4.91903,2160
3718,52.391559,4.932767,2258
3719,52.358744,4.920846,3360
3720,52.415714,4.891497,2258
3726,52.341799,4.924531,2160
3728,52.353499,4.928607,3360
3729,52.354291,4.861696,2258
3730,52.37238,4.873317,720
3731,52.380622,4.87751,960
3733,52.353617,4.897488,720
3734,52.391356,4.929097,2258
3735,52.349634,4.85133,2258
3737,52.354301,4.880542,2640
3738,52.351947,4.933921,2258
3739,52.355202,4.931936,3120
3740,52.372653,4.897455,3120
3741,52.358316,4.919191,1440
3743,52.412249,4.907688,2258
3745,52.413651,4.907878,2258
3746,52.361115,4.866371,720
3747,52.355008,4.93069,2258
3748,52.354974,4.899484,1440
3750,52.343138,4.924429,2258
3751,52.353154,4.885604,2160
3752,52.354032,4.880751,2880
3754,52.355828,4.872011,1920
3755,52.354713,4.933379,2258
3756,52.383299,4.961537,2258
3757,52.372963,4.858846,2880
3759,52.393611,4.993935,2258
3761,52.369982,4.873785,1200
3762,52.353297,4.994879,2258
3763,52.356886,4.871441,2258
3765,52.354456,4.872629,2258
3766,52.365116,4.877159,3360
3767,52.35454,4.925866,2258
3768,52.357416,4.901072,1200
3771,52.354874,4.892865,2640
3772,52.356977,4.903778,4320
3774,52.362276,4.870953,2640
3775,52.353702,4.885495,3840
3776,52.356536,4.875717,2258
3777,52.352298,4.893716,960
3778,52.419628,4.894658,2258
3780,52.375127,4.874651,3360
3781,52.341221,4.800117,2258
3782,52.358809,4.861026,2400
3783,52.362573,4.866751,1440
3784,52.355747,4.931123,2880
3785,52.413391,4.907837,2258
3786,52.315742,4.985546,2258
3787,52.353908,4.852497,2258
3788,52.414808,4.907131,2258
3789,52.418768,4.906412,2258
3790,52.341402,4.798545,2258
3791,52.355038,4.895476,2880
3792,52.359252,4.924143,2258
3793,52.346209,4.847306,3120
3794,52.353651,4.996094,2258
3795,52.359151,4.923792,720
3796,52.361152,4.866532,720
3797,52.397552,4.92295,2258
3799,52.357559,4.923354,720
3800,52.356237,4.892058,1
3801,52.366713,4.863971,2258
3802,52.358154,4.859301,1200
3803,52.342858,4.926266,2258
3805,52.419591,4.894467,2258
3807,52.355075,4.927049,720
3808,52.380897,4.876831,1440
3809,52.354739,4.873741,1440
3810,52.364533,4.87514,3840
3811,52.354552,4.93363,2258
3812,52.358481,4.860075,2258
3813,52.382924,4.873621,720
3814,52.342039,4.923838,2258
3815,52.358361,4.919367,1200
3816,52.353594,4.934491,2258
3817,52.364939,4.932937,480
3818,52.357097,4.876679,2258
3820,52.354677,4.933453,2258
3823,52.37774,4.888793,2880
3826,52.364596,4.885754,2160
3828,52.376562,4.882315,2258
3829,52.370457,4.8798,1920
3832,52.368677,4.930315,5520
3833,52.373647,4.877502,4560
3834,52.379175,4.884018,2258
3837,52.375107,4.880452,720
3838,52.368819,4.881302,960
3839,52.374101,4.880683,1440
3842,52.369692,4.916561,7680
3843,52.369505,4.916886,3360
3845,52.365871,4.911624,960
3846,52.366861,4.909837,6720
3852,52.369441,4.923376,8400
3854,52.369426,4.92414,3600
3855,52.369884,4.924077,5520
3856,52.368315,4.929672,6480
3857,52.369802,4.923916,6000
3858,52.369613,4.923815,14400
3862,52.360637,4.906439,4800
3863,52.369391,4.931497,18720
3868,52.373207,4.903322,3120
3871,52.366065,4.884607,2258
3872,52.366869,4.885494,2258
3875,52.38449,4.884648,720
3878,52.375483,4.882254,1200
3880,52.379788,4.880222,1200
3881,52.367878,4.881973,2258
3882,52.376715,4.880228,2880
3884,52.375244,4.879011,1440
3885,52.375038,4.87919,2400
3887,52.366989,4.884156,960
3889,52.363294,4.892463,1200
3893,52.379686,4.892149,2258
3894,52.385471,4.889381,720
3895,52.384813,4.888845,2258
3898,52.370898,4.886256,2400
3900,52.38293,4.883447,3840
3901,52.386624,4.887679,2400
3906,52.358691,4.896493,4320
3909,52.362739,4.897344,2880
3913,52.3795,4.892723,1680
3915,52.360288,4.895844,1440
3916,52.360852,4.895309,2880
3917,52.361174,4.894836,1440
3918,52.376337,4.890703,480
3921,52.37067,4.9321,2400
3922,52.37067,4.932203,1200
3924,52.368353,4.930318,11040
3926,52.369397,4.916784,5280
3927,52.369612,4.916752,6720
3929,52.36273,4.910601,720
3930,52.363906,4.910206,720
3931,52.370693,4.908386,2258
3932,52.369763,4.91634,3840
3933,52.367806,4.910047,2258
3935,52.369352,4.923612,7680
3936,52.369199,4.923775,8160
3937,52.369046,4.923513,6480
3938,52.369233,4.923188,15600
3940,52.369771,4.913755,1920
3941,52.363961,4.921716,1440
3947,52.372238,4.903817,720
3948,52.363397,4.904295,1440
3952,52.410119,4.890413,480
3953,52.37322,4.774099,4320
3954,52.327854,4.982062,1440
3957,52.367962,4.929162,13920
3958,52.371339,4.88421,2880
3965,52.391396,4.934649,1440
3967,52.366983,4.775888,2880
3968,52.350841,4.999714,2160
3970,52.379304,4.807897,1920
3971,52.354832,4.884881,1440
3972,52.368208,4.786986,7440
3973,52.41219,4.884908,480
3974,52.407403,4.966655,1200
3976,52.327449,4.981655,1440
3977,52.414464,4.882707,720
3983,52.359756,4.865903,20880
3984,52.405895,4.914619,1440
3985,52.36934,4.862633,3360
3989,52.392532,4.993606,720
3990,52.312047,4.990506,2880
3993,52.360109,4.834821,720
3997,52.343576,4.907974,960
3998,52.316238,4.986157,480
3999,52.421026,5.011405,14400
4000,52.382992,4.961305,720
4001,52.293101,4.96709,480
4002,52.305927,5.010076,1440
4003,52.379079,4.994078,1440
4004,52.327302,4.980879,960
4006,52.421505,4.892241,720
4007,52.341173,4.797564,1440
4008,52.313301,5.000027,4080
4011,52.370138,4.77931,2160
4012,52.378237,4.765806,960
4014,52.408013,4.963592,5760
4015,52.41441,4.882825,720
4016,52.290053,4.969215,480
4017,52.341757,4.808474,2160
4022,52.341132,4.80028,1920
4023,52.343172,4.923856,2258
4027,52.423053,4.890503,1920
4029,52.392125,4.934892,2160
4030,52.392207,4.935288,2258
4031,52.392503,4.935094,2880
4038,52.303478,5.017105,1440
4039,52.327774,4.982166,1440
4042,52.356383,4.928459,2258
4043,52.352932,4.857396,2258
4046,52.317505,4.952707,480
4047,52.354757,4.863481,2258
4049,52.370416,4.874367,1440
4051,52.3497,4.936424,2258
4053,52.353849,4.880063,3840
4054,52.356434,4.872841,2160
4055,52.349629,4.936543,1440
4058,52.354128,4.933165,2258
4059,52.361462,4.865648,720
4062,52.354803,4.863686,2258
4063,52.358656,4.879582,1440
4066,52.362064,4.863497,960
4068,52.358162,4.912132,720
4069,52.355204,4.905324,2880
4070,52.368064,4.866774,2880
4071,52.352234,4.862116,2880
4072,52.361751,4.859875,1440
4073,52.351975,4.904596,3600
4074,52.36076,4.861237,720
4076,52.353931,4.92643,2258
4077,52.342803,4.923874,2258
4080,52.355901,4.933954,2258
4082,52.342521,4.922836,2258
4083,52.348292,5.011947,2400
4085,52.348679,5.012179,7200
4086,52.357482,4.919905,3360
4087,52.366841,4.838584,2880
4088,52.354538,4.927568,1440
4089,52.361283,4.980598,2258
4090,52.346072,5.000842,2258
4092,52.380782,4.760865,720
4094,52.396624,4.958221,2258
4095,52.396679,4.958441,2258
4096,52.374863,4.800245,2258
4098,52.37458,4.801189,2258
4099,52.354574,4.992475,2258
4100,52.354922,4.991826,2258
4101,52.396399,4.958208,2400
4105,52.37738,4.871937,2258
4106,52.376875,4.871517,1440
4107,52.40441,4.916178,2258
4108,52.349027,5.011471,8160
4110,52.403004,4.915164,2258
4111,52.403103,4.915237,2258
4112,52.404373,4.916134,2258
4114,52.411989,4.907896,2258
4115,52.346662,5.002466,2258
4117,52.386249,4.988124,2258
4119,52.358851,4.994918,2258
4121,52.374857,4.838456,2258
4122,52.351255,4.800894,2258
4123,52.351031,4.801015,2258
4124,52.350861,4.80112,2258
4125,52.350816,4.801106,2258
4126,52.350762,4.80115,2258
4127,52.350727,4.80118,2258
4129,52.379982,4.804995,2258
4130,52.379994,4.80567,2258
4131,52.348844,4.791343,2258
4132,52.408082,4.933686,2258
4133,52.407868,4.934129,2258
4136,52.346166,5.002089,2258
4137,52.41467,4.89971,2258
4138,52.417817,4.9046,2258
4139,52.373504,4.905624,2880
4141,52.374424,4.880474,4320
4142,52.42148,4.892697,2258
4143,52.323389,4.888096,2258
4144,52.407122,4.934063,2258
4145,52.407374,4.934281,2258
4146,52.407089,4.934827,2258
4147,52.407454,4.934104,2258
4148,52.407419,4.934163,2258
4149,52.407621,4.933073,2258
4150,52.415775,4.899786,2258
4151,52.420203,4.892446,2258
4155,52.354145,4.993286,2258
4156,52.422622,4.890773,2258
4157,52.418514,4.89492,2258
4159,52.347546,5.012085,0
4165,52.345512,5.002549,2258
4166,52.323227,4.879649,2258
4172,52.37448,4.815669,1680
4174,52.406764,4.900487,2258
4175,52.406701,4.900473,2258
4176,52.406656,4.900445,2258
4177,52.406377,4.900315,2258
4178,52.406269,4.900272,2258
4179,52.406215,4.900258,2258
4180,52.405467,4.899914,2258
4181,52.406053,4.900187,2258
4183,52.347023,5.011532,2258
4186,52.406607,4.931129,2258
4187,52.406688,4.931231,2258
4188,52.406249,4.931471,2258
4189,52.405973,4.932091,2258
4190,52.406211,4.930942,2258
4191,52.406122,4.931119,2258
4192,52.406095,4.931178,2258
4193,52.406006,4.931356,2258
4194,52.405872,4.931636,2258
4195,52.405854,4.93171,2258
4198,52.40735,4.932606,2258
4199,52.407296,4.932739,2258
4200,52.407234,4.932842,2258
4201,52.407091,4.933137,2258
4202,52.406842,4.933684,2258
4203,52.406919,4.932845,2258
4206,52.350748,4.827848,32640
4209,52.373799,4.969073,2258
4210,52.373549,4.969545,2258
4211,52.372986,4.970608,1200
4212,52.373692,4.96928,2258
4214,52.37362,4.969413,720
4215,52.373201,4.970224,2258
4216,52.373022,4.970549,1200
4217,52.323178,4.981078,2258
4223,52.364019,4.989469,2258
4224,52.37387,4.968955,2258
4226,52.397444,4.907201,2640
4227,52.406413,4.932219,2258
4228,52.406333,4.932396,2258
4229,52.408862,4.912574,2258
4230,52.408934,4.912647,2258
4231,52.407443,4.903904,2258
4232,52.406673,4.904647,2258
4233,52.39708,4.908234,3600
4234,52.388426,4.945506,2258
4235,52.397418,4.907275,3600
4236,52.397471,4.907128,1920
4237,52.405348,4.930951,2258
4238,52.405384,4.930892,2258
4239,52.405571,4.930478,2258
4240,52.405607,4.930419,2258
4244,52.406714,4.933274,2258
4259,52.367156,4.838756,2258
4260,52.367201,4.83877,2258
4261,52.367255,4.83877,2258
4262,52.3673,4.838769,2258
4263,52.367587,4.838751,2258
4264,52.367533,4.838752,2258
4265,52.408251,4.912566,2258
4266,52.39716,4.907998,2880
4270,52.348722,4.793898,2258
4271,52.352789,4.999052,3360
4272,52.397097,4.908101,3840
4273,52.40783,4.904106,2258
4274,52.407784,4.903886,2258
4278,52.374849,4.797543,2258
4279,52.374885,4.797587,2258
4300,52.403364,4.915425,2258
4301,52.403418,4.915454,2258
4302,52.403553,4.915555,2258
4303,52.403725,4.915685,2258
4304,52.403869,4.915787,2258
4305,52.403959,4.915859,2258
4306,52.404004,4.915888,2258
4312,52.408347,4.905232,2258
4313,52.360008,4.978231,2258
4315,52.35862,4.785589,2258
4316,52.358298,4.78577,2258
4317,52.399222,4.90467,2640
4318,52.358343,4.78574,2258
4327,52.346296,5.008867,2258
4328,52.397275,4.907644,2880
4329,52.383191,4.825648,2258
4330,52.372807,4.82108,2258
4331,52.373206,4.821809,2258
4332,52.373329,4.821176,2258
4333,52.372645,4.821082,2258
4334,52.373284,4.821147,2258
4335,52.372648,4.821567,2258
4337,52.374097,4.964518,2258
4338,52.374903,4.963791,5520
4339,52.372625,4.820598,2258
4340,52.346012,5.004453,2258
4342,52.358632,4.996534,2258
4343,52.39275,4.90662,2258
4344,52.383236,4.825647,2258
4345,52.351246,4.808086,2258
4349,52.34819,5.005344,2258
4351,52.372849,4.820565,2258
4352,52.373503,4.821923,2258
4353,52.356759,5.000999,4800
4354,52.374249,4.96437,1920
4355,52.383102,4.825649,2258
4357,52.373123,4.821399,2258
4358,52.373411,4.821498,2258
4359,52.372747,4.819803,2258
4360,52.357304,4.934101,2258
4361,52.341424,4.922744,2258
4362,52.347636,5.006361,2258
4363,52.346338,4.848083,2258
4364,52.347547,5.006538,2258
4365,52.35703,4.932871,2258
4366,52.375543,4.964328,19200
4367,52.374195,4.964326,2258
4368,52.395865,4.952175,2258
4369,52.406355,4.93338,7200
4370,52.351172,4.807764,2258
4372,52.345999,5.008723,2258
4374,52.358596,4.996579,2258
4375,52.346466,5.008572,2258
4376,52.372476,4.821378,5760
4377,52.37229,4.820132,2258
4378,52.374385,4.964589,2258
4379,52.347076,4.999894,2258
4380,52.357267,4.93394,2258
4381,52.347055,5.007452,2258
4382,52.346383,4.848067,2258
4383,52.351227,4.807999,2258
4384,52.373624,4.820908,2258
4385,52.357286,4.934013,2258
4387,52.37245,4.819675,2258
4388,52.357509,4.999598,2258
4389,52.372853,4.821226,2258
4390,52.373548,4.821937,720
4391,52.35149,4.808318,1440
4392,52.373161,4.82178,2258
4393,52.373428,4.821204,2258
4395,52.340328,4.91828,2160
4396,52.346947,5.001774,720
4397,52.356955,5.00063,4560
4398,52.323356,4.863953,2258
4399,52.383146,4.825648,2258
4400,52.347484,5.006656,2258
4402,52.362739,4.77028,2880
4403,52.346403,5.003187,2258
4404,52.373078,4.82137,2258
4405,52.356015,5.00168,2258
4406,52.374349,4.964516,2258
4407,52.346485,5.01186,2258
4408,52.357194,4.933618,2258
4409,52.373267,4.821441,2258
4410,52.39724,4.907718,2880
4411,52.372308,4.820058,2258
4413,52.347097,5.006527,2258
4414,52.342253,4.920945,2258
4415,52.372837,4.821638,2258
4416,52.346576,5.012094,2258
4417,52.3512,4.807838,2258
4418,52.357331,4.934248,2258
4419,52.347472,5.005643,2258
4420,52.383064,4.825223,2258
4421,52.383179,4.826764,22080
4422,52.34595,5.004703,2880
4423,52.37335,4.969386,2160
4425,52.372752,4.820949,2258
4426,52.359844,4.982813,2258
4427,52.374278,4.964766,2258
4429,52.383073,4.825311,2258
4431,52.374388,4.967952,2400
4433,52.358658,4.996475,2258
4434,52.347704,5.013581,2258
4435,52.32307,4.981167,2258
4437,52.372602,4.821538,2258
4438,52.373239,4.821133,2258
4439,52.356372,5.001017,2258
4440,52.374197,4.964693,2258
4442,52.375276,4.96483,21120
4443,52.351338,4.808511,2258
4445,52.347663,5.006302,2258
4447,52.383057,4.825649,2258
4448,52.383073,4.825385,2258
4449,52.373149,4.82109,2258
4450,52.383063,4.82515,2258
4451,52.372776,4.820214,2258
4452,52.347824,5.006007,2880
4453,52.374286,4.964413,2258
4454,52.407047,4.935783,13440
4455,52.372495,4.819689,2258
4456,52.38329,4.825646,1920
4457,52.346894,5.007762,2258
4458,52.357222,4.933706,2258
4459,52.372922,4.820785,2258
4461,52.373359,4.821851,2258
4463,52.346428,4.848067,2258
4464,52.346035,5.008767,0
4466,52.37278,4.821007,2258
4467,52.356256,5.001223,2258
4468,52.383063,4.825076,2258
4469,52.383063,4.825003,2258
4470,52.37416,4.964635,2258
4472,52.356991,5.000556,2160
4473,52.372786,4.820375,2258
4475,52.372934,4.821299,2258
4476,52.373404,4.82188,2258
4477,52.383631,4.961431,2258
4478,52.373071,4.821737,2258
4481,52.373032,4.821048,720
4482,52.35692,5.000689,2258
4483,52.373555,4.82157,2258
4486,52.346473,4.848081,2258
4487,52.416214,4.905881,1440
4488,52.346249,5.008237,0
4489,52.347323,5.006877,2258
4494,52.349201,4.774973,2258
4496,52.350086,4.889132,720
4499,52.324295,4.879329,2258
4501,52.35469,4.90254,2400
4502,52.364985,4.877836,2640
4503,52.393208,4.924435,2258
4504,52.352308,4.893789,480
4507,52.384068,4.906567,2258
4508,52.393118,4.924451,2258
4509,52.346155,4.847307,2880
4513,52.390992,4.99553,1200
4515,52.354326,4.87812,2258
4517,52.374794,4.79913,2258
4519,52.353854,4.900392,8160
4520,52.354006,4.868554,2258
4521,52.373897,4.968896,1440
4522,52.372808,4.970933,2258
4526,52.347718,5.01251,0
4528,52.358095,4.93424,2880
4529,52.357925,4.934403,2258
4530,52.35788,4.934433,2258
4531,52.357791,4.934493,2258
4532,52.357692,4.934538,2258
4533,52.357432,4.934687,2258
4534,52.357551,4.935244,2258
4536,52.340408,4.918089,12960
4539,52.34718,5.012749,0
4540,52.397213,4.907791,2880
4541,52.397186,4.907865,2880
4544,52.349289,5.00325,2258
4545,52.349503,5.002911,2258
4546,52.349137,5.00353,2258
4547,52.34911,5.003589,2258
4548,52.348803,5.003152,2258
4549,52.349332,5.002663,2258
4551,52.406501,4.933981,3600
4552,52.406593,4.934377,2258
4553,52.406711,4.934905,2258
4556,52.394933,4.878345,7200
4557,52.394906,4.878286,7200
4558,52.394879,4.878243,7200
4559,52.394852,4.878184,1200
4560,52.349022,4.935242,2258
4561,52.349058,4.935301,2258
4562,52.349094,4.935359,2258
4563,52.34913,4.935432,2258
4564,52.349202,4.93549,2258
4565,52.34923,4.935651,2258
4566,52.349185,4.93571,2258
4567,52.34915,4.93577,1440
4568,52.349114,4.935829,2258
4569,52.349078,4.935888,2258
4570,52.349042,4.935947,2258
4571,52.34889,4.936183,2258
4572,52.348863,4.936125,2258
4573,52.348836,4.936052,2258
4574,52.348809,4.935978,2258
4575,52.348782,4.935905,2258
4576,52.348754,4.935832,2258
4577,52.348637,4.935716,2258
4578,52.348682,4.935672,2258
4579,52.348727,4.935627,2258
4580,52.348771,4.935583,2258
4581,52.348816,4.935538,2258
4582,52.348852,4.935494,2258
4583,52.348897,4.935449,2258
4584,52.392055,4.959793,2258
4585,52.356953,4.999867,2258
4586,52.397498,4.907054,2160
4589,52.395076,4.878005,34320
4590,52.399111,4.903877,1920
4592,52.346083,5.004232,2258
4597,52.359898,4.98293,2258
4598,52.356881,5.000014,2258
4600,52.308973,5.018393,2258
4602,52.322534,4.946747,2258
4603,52.343619,4.821877,2258
4604,52.322661,4.947083,2258
4605,52.322592,4.947832,2258
